0,1,2
"{'id': 'HGNC:4651', 'label': 'GTF2E2'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0001150', 'label': 'body of pancreas'}"
"{'id': 'HGNC:4651', 'label': 'GTF2E2'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0001264', 'label': 'pancreas'}"
"{'id': 'HGNC:4651', 'label': 'GTF2E2'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0000473', 'label': 'testis'}"
"{'id': 'HGNC:4651', 'label': 'GTF2E2'}",{'label': 'biolink:enables'},"{'id': 'GO:0003723', 'label': 'RNA binding'}"
"{'id': 'HGNC:4651', 'label': 'GTF2E2'}",{'label': 'biolink:enables'},"{'id': 'GO:0005515', 'label': 'protein binding'}"
"{'id': 'HGNC:4055', 'label': 'XRCC6'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:6407', 'label': 'KRAS'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:587', 'label': 'APEX1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:14310', 'label': 'BRD7'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:12932', 'label': 'TRIM25'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:6657', 'label': 'LNX1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:30858', 'label': 'EFTUD2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:4766', 'label': 'H3C1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:1594', 'label': 'CCNH'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:29600', 'label': 'MED19'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:1778', 'label': 'CDK7'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:1779', 'label': 'CDK8'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:143', 'label': 'ACTC1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:4657', 'label': 'GTF2H3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:11538', 'label': 'TAF4B'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:9187', 'label': 'POLR2A'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:21157', 'label': 'GTF2H5'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:4761', 'label': 'H2BC11'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:2372', 'label': 'MED23'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'HGNC:4648', 'label': 'GTF2B'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4651', 'label': 'GTF2E2'}"
"{'id': 'MONDO:0005077', 'label': 'pertussis'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0005550', 'label': 'infectious disease'}"
"{'id': 'MONDO:0005077', 'label': 'pertussis'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0037872', 'label': 'bordetellosis'}"
"{'id': 'MONDO:0005077', 'label': 'pertussis'}",{'label': 'biolink:related_to'},"{'id': 'NCBITaxon:520', 'label': 'Bordetella pertussis'}"
"{'id': 'MONDO:0005077', 'label': 'pertussis'}",{'label': 'biolink:related_to'},"{'id': 'HP:0031247', 'label': 'Whooping cough'}"
"{'id': 'MONDO:0005077', 'label': 'pertussis'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0005087', 'label': 'respiratory system disorder'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:12674', 'label': 'VDAC3'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:12669', 'label': 'VDAC1'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9760', 'label': 'RAB11A'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9354', 'label': 'PRDX3'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:20731', 'label': 'GNB4'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:28973', 'label': 'MLEC'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9801', 'label': 'RAC1'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4124', 'label': 'GALNT2'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:24862', 'label': 'MOGS'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:823', 'label': 'ATP5F1A'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:132', 'label': 'ACTB'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:707', 'label': 'ARPC4'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002490', 'label': 'Increased CSF lactate'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001131', 'label': 'Corneal dystrophy'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007302', 'label': 'Bipolar affective disorder'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003731', 'label': 'Quadriceps muscle weakness'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003737', 'label': 'Mitochondrial myopathy'}"
"{'id': 'HGNC:10990', 'label': 'SLC25A4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001290', 'label': 'Generalized hypotonia'}"
"{'id': 'HGNC:14906', 'label': 'NIN'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:10991', 'label': 'SLC25A5'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:5344', 'label': 'ICAM1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:11026', 'label': 'SLC3A2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:16937', 'label': 'ARL6IP5'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:4781', 'label': 'H4C1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:14310', 'label': 'BRD7'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:16384', 'label': 'TRIM28'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:11280', 'label': 'SQSTM1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:30722', 'label': 'TEX101'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:11317', 'label': 'SSBP1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:7972', 'label': 'NR2C2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:25223', 'label': 'COQ2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:2263', 'label': 'COX15'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:11177', 'label': 'SOAT1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:15886', 'label': 'AAR2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:30858', 'label': 'EFTUD2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:24953', 'label': 'HEXIM1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'HGNC:20247', 'label': 'MEPCE'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:10990', 'label': 'SLC25A4'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001265', 'label': 'Hyporeflexia'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001344', 'label': 'Absent speech'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002240', 'label': 'Hepatomegaly'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002355', 'label': 'Difficulty walking'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002515', 'label': 'Waddling gait'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003198', 'label': 'Myopathy'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003307', 'label': 'Hyperlordosis'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003326', 'label': 'Myalgia'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003394', 'label': 'Muscle spasm'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003560', 'label': 'Muscular dystrophy'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003701', 'label': 'Proximal muscle weakness'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006785', 'label': 'Limb-girdle muscular dystrophy'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006889', 'label': 'Intellectual disability, borderline'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0012762', 'label': 'Cerebral white matter atrophy'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0040081', 'label': 'Abnormal circulating creatine kinase concentration'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100295', 'label': 'Muscle fiber atrophy'}"
"{'id': 'MONDO:0014144', 'label': 'autosomal recessive limb-girdle muscular dystrophy type R18'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001397', 'label': 'Hepatic steatosis'}"
"{'id': 'MONDO:1010000', 'label': 'pythiosis'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0005550', 'label': 'infectious disease'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002495', 'label': 'Impaired vibratory sensation'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001133', 'label': 'Constriction of peripheral visual field'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0010965', 'label': 'Abnormal circulating phytanic acid concentration'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007256', 'label': 'Abnormal pyramidal sign'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009891', 'label': 'Underdeveloped supraorbital ridges'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002415', 'label': 'Leukodystrophy'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001272', 'label': 'Cerebellar atrophy'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001284', 'label': 'Areflexia'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001256', 'label': 'Intellectual disability, mild'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001252', 'label': 'Hypotonia'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001265', 'label': 'Hyporeflexia'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001260', 'label': 'Dysarthria'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001263', 'label': 'Global developmental delay'}"
"{'id': 'HGNC:9719', 'label': 'PEX5'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:12932', 'label': 'TRIM25'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:15528', 'label': 'CGRRF1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:8851', 'label': 'PEX10'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:21156', 'label': 'PCGF6'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:7114', 'label': 'MKRN3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:5036', 'label': 'HNRNPD'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:8858', 'label': 'PEX3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:4068', 'label': 'GABARAPL1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:30024', 'label': 'PEX5L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:8854', 'label': 'PEX12'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:6601', 'label': 'LIG4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:8856', 'label': 'PEX14'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:9713', 'label': 'PEX19'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:12485', 'label': 'UBE2I'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:3261', 'label': 'EIF2B5'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'HGNC:32069', 'label': 'LDLRAD1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8851', 'label': 'PEX10'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0005395', 'label': 'movement disorder'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0015548', 'label': 'Huntington disease-like syndrome'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0005559', 'label': 'neurodegenerative disease'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002300', 'label': 'Mutism'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006913', 'label': 'Frontal cortical atrophy'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001332', 'label': 'Dystonia'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002167', 'label': 'Abnormality of speech or vocalization'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001371', 'label': 'Flexion contracture'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002340', 'label': 'Caudate atrophy'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000020', 'label': 'Urinary incontinence'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002062', 'label': 'Morphological abnormality of the pyramidal tract'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002071', 'label': 'Abnormality of extrapyramidal motor function'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002607', 'label': 'Bowel incontinence'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007256', 'label': 'Abnormal pyramidal sign'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001268', 'label': 'Mental deterioration'}"
"{'id': 'MONDO:0011487', 'label': 'Huntington disease-like 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001250', 'label': 'Seizure'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0000507', 'label': 'inclusion body myopathy with Paget disease of bone and frontotemporal dementia'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002505', 'label': 'Loss of ambulation'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003687', 'label': 'Centrally nucleated skeletal muscle fibers'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003198', 'label': 'Myopathy'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003155', 'label': 'Elevated circulating alkaline phosphatase concentration'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100299', 'label': 'Muscle fiber inclusion bodies'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100297', 'label': 'Increased endomysial connective tissue'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0008994', 'label': 'Proximal muscle weakness in lower limbs'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003738', 'label': 'Exercise-induced myalgia'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003805', 'label': 'Rimmed vacuoles'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006785', 'label': 'Limb-girdle muscular dystrophy'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003557', 'label': 'Increased variability in muscle fiber diameter'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009023', 'label': 'Abdominal wall muscle weakness'}"
"{'id': 'MONDO:0014179', 'label': 'inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003236', 'label': 'Elevated circulating creatine kinase concentration'}"
